date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:47:35	148960/148960	------	200	untouched ('')	image/png	etag:%22245e0-6596e4c9-6e0c1cf12f6d0ee0;;;%22	https://theperpetualsaturday.com/wp-content/uploads/2024/01/TPS-Banner-Cost-1600x250-1.png	C:/My%20Web%20Sites/The%20Perpetual%20Sunday/theperpetualsaturday.com/wp-content/uploads/2024/01/TPS-Banner-Cost-1600x250-1.png	(from https://theperpetualsaturday.com/kellies-castle/)
14:47:35	10211/10211	------	200	untouched ('')	image/png	etag:%2227e3-6596e0ff-949b53a7e990df28;;;%22	https://theperpetualsaturday.com/wp-content/uploads/2024/01/Banner-Transparent-728x250-1.png	C:/My%20Web%20Sites/The%20Perpetual%20Sunday/theperpetualsaturday.com/wp-content/uploads/2024/01/Banner-Transparent-728x250-1.png	(from https://theperpetualsaturday.com/kellies-castle/)
14:47:35	574188/574188	------	200	untouched ('')	image/jpeg	etag:%228c2ec-61a09082-345e9a1e372e5609;;;%22	https://theperpetualsaturday.com/wp-content/uploads/2021/03/kelliescastle_1.jpg	C:/My%20Web%20Sites/The%20Perpetual%20Sunday/theperpetualsaturday.com/wp-content/uploads/2021/03/kelliescastle_1.jpg	(from https://theperpetualsaturday.com/kellies-castle/)
14:47:35	574188/574188	------	200	untouched ('')	image/jpeg	etag:%228c2ec-61a09082-345e9a1e372e5609;;;%22	https://theperpetualsaturday.com/wp-content/uploads/2021/03/kelliescastle_1.jpg?w=1000	C:/My%20Web%20Sites/The%20Perpetual%20Sunday/theperpetualsaturday.com/wp-content/uploads/2021/03/kelliescastle_1001f.jpg	(from https://theperpetualsaturday.com/kellies-castle/)
14:47:35	627608/627608	------	200	untouched ('')	image/jpeg	etag:%2299398-61a09096-3e201667515d9189;;;%22	https://theperpetualsaturday.com/wp-content/uploads/2021/03/kelliescastle_11.jpg?w=768	C:/My%20Web%20Sites/The%20Perpetual%20Sunday/theperpetualsaturday.com/wp-content/uploads/2021/03/kelliescastle_116410.jpg	(from https://theperpetualsaturday.com/kellies-castle/)
14:47:35	626437/626437	------	200	untouched ('')	image/jpeg	etag:%2298f05-61a09083-1ef19bc5ff233c8c;;;%22	https://theperpetualsaturday.com/wp-content/uploads/2021/03/kelliescastle_2.jpg?w=1000	C:/My%20Web%20Sites/The%20Perpetual%20Sunday/theperpetualsaturday.com/wp-content/uploads/2021/03/kelliescastle_2001f.jpg	(from https://theperpetualsaturday.com/kellies-castle/)
14:47:35	573070/573070	------	200	untouched ('')	image/jpeg	etag:%228be8e-61a09087-26a17034639a4a66;;;%22	https://theperpetualsaturday.com/wp-content/uploads/2021/03/kelliescastle_4.jpg?w=1000	C:/My%20Web%20Sites/The%20Perpetual%20Sunday/theperpetualsaturday.com/wp-content/uploads/2021/03/kelliescastle_4001f.jpg	(from https://theperpetualsaturday.com/kellies-castle/)
14:47:35	632332/632332	------	200	untouched ('')	image/jpeg	etag:%229a60c-61a09089-63ba185f4a80c42;;;%22	https://theperpetualsaturday.com/wp-content/uploads/2021/03/kelliescastle_5.jpg?w=1000	C:/My%20Web%20Sites/The%20Perpetual%20Sunday/theperpetualsaturday.com/wp-content/uploads/2021/03/kelliescastle_5001f.jpg	(from https://theperpetualsaturday.com/kellies-castle/)
14:47:35	462730/462730	------	200	untouched ('')	image/jpeg	etag:%2270f8a-61a09085-87456eba18fb090d;;;%22	https://theperpetualsaturday.com/wp-content/uploads/2021/03/kelliescastle_3.jpg?w=950	C:/My%20Web%20Sites/The%20Perpetual%20Sunday/theperpetualsaturday.com/wp-content/uploads/2021/03/kelliescastle_3eeec.jpg	(from https://theperpetualsaturday.com/kellies-castle/)
14:47:35	416192/416192	------	200	untouched ('')	image/jpeg	etag:%22659c0-61a0908b-3c36115184d04d3f;;;%22	https://theperpetualsaturday.com/wp-content/uploads/2021/03/kelliescastle_6.jpg?w=638	C:/My%20Web%20Sites/The%20Perpetual%20Sunday/theperpetualsaturday.com/wp-content/uploads/2021/03/kelliescastle_6221a.jpg	(from https://theperpetualsaturday.com/kellies-castle/)
14:47:35	608939/608939	------	200	untouched ('')	image/jpeg	etag:%2294aab-61a0908d-e9034654bf0b0a41;;;%22	https://theperpetualsaturday.com/wp-content/uploads/2021/03/kelliescastle_7.jpg?w=850	C:/My%20Web%20Sites/The%20Perpetual%20Sunday/theperpetualsaturday.com/wp-content/uploads/2021/03/kelliescastle_76128.jpg	(from https://theperpetualsaturday.com/kellies-castle/)
14:47:35	561768/561768	------	200	untouched ('')	image/jpeg	etag:%2289268-61a0908f-245d35b6af2197b7;;;%22	https://theperpetualsaturday.com/wp-content/uploads/2021/03/kelliescastle_8.jpg?w=1000	C:/My%20Web%20Sites/The%20Perpetual%20Sunday/theperpetualsaturday.com/wp-content/uploads/2021/03/kelliescastle_8001f.jpg	(from https://theperpetualsaturday.com/kellies-castle/)
14:47:35	568952/568952	------	200	untouched ('')	image/jpeg	etag:%228ae78-61a09093-bbf40c6757b02cf0;;;%22	https://theperpetualsaturday.com/wp-content/uploads/2021/03/kelliescastle_10.jpg?w=1000	C:/My%20Web%20Sites/The%20Perpetual%20Sunday/theperpetualsaturday.com/wp-content/uploads/2021/03/kelliescastle_10001f.jpg	(from https://theperpetualsaturday.com/kellies-castle/)
14:47:35	601922/601922	------	200	untouched ('')	image/jpeg	etag:%2292f42-61a09091-c9ae14b3f3bb51c8;;;%22	https://theperpetualsaturday.com/wp-content/uploads/2021/03/kelliescastle_9.jpg?w=1000	C:/My%20Web%20Sites/The%20Perpetual%20Sunday/theperpetualsaturday.com/wp-content/uploads/2021/03/kelliescastle_9001f.jpg	(from https://theperpetualsaturday.com/kellies-castle/)
14:47:35	469720/469720	------	200	untouched ('')	image/jpeg	etag:%2272ad8-649e489e-3351b6bab9e2d504;;;%22	https://theperpetualsaturday.com/wp-content/uploads/2023/06/NeuschwansteinCastle_FeatPic.jpg	C:/My%20Web%20Sites/The%20Perpetual%20Sunday/theperpetualsaturday.com/wp-content/uploads/2023/06/NeuschwansteinCastle_FeatPic.jpg	(from https://theperpetualsaturday.com/kellies-castle/)
14:47:35	364638/364638	------	200	untouched ('')	image/jpeg	etag:%225905e-61a08f02-d0c1b85bfa32eabd;;;%22	https://theperpetualsaturday.com/wp-content/uploads/2021/02/ipohtartking_featpic.jpg	C:/My%20Web%20Sites/The%20Perpetual%20Sunday/theperpetualsaturday.com/wp-content/uploads/2021/02/ipohtartking_featpic.jpg	(from https://theperpetualsaturday.com/kellies-castle/)
14:47:35	585099/585099	------	200	untouched ('')	image/jpeg	etag:%228ed8b-61a08f85-1c0f0a267f6aa927;;;%22	https://theperpetualsaturday.com/wp-content/uploads/2021/02/kekloktong_12.jpg	C:/My%20Web%20Sites/The%20Perpetual%20Sunday/theperpetualsaturday.com/wp-content/uploads/2021/02/kekloktong_12.jpg	(from https://theperpetualsaturday.com/kellies-castle/)
14:47:35	631309/631309	------	200	untouched ('')	image/jpeg	etag:%229a20d-61a09048-2b7875397cfa02d1;;;%22	https://theperpetualsaturday.com/wp-content/uploads/2021/03/muralartslane_1.jpg	C:/My%20Web%20Sites/The%20Perpetual%20Sunday/theperpetualsaturday.com/wp-content/uploads/2021/03/muralartslane_1.jpg	(from https://theperpetualsaturday.com/kellies-castle/)
14:47:35	432517/432517	------	200	untouched ('')	image/jpeg	etag:%2269985-61a08eb7-1f948c424916ceea;;;%22	https://theperpetualsaturday.com/wp-content/uploads/2021/01/panglima_featpic.jpg	C:/My%20Web%20Sites/The%20Perpetual%20Sunday/theperpetualsaturday.com/wp-content/uploads/2021/01/panglima_featpic.jpg	(from https://theperpetualsaturday.com/kellies-castle/)
14:47:35	609260/609260	------	200	untouched ('')	image/jpeg	etag:%2294bec-61a0733c-2f5422402b8b5f55;;;%22	https://theperpetualsaturday.com/wp-content/uploads/2021/01/vintagecoffeebread_4.jpg	C:/My%20Web%20Sites/The%20Perpetual%20Sunday/theperpetualsaturday.com/wp-content/uploads/2021/01/vintagecoffeebread_4.jpg	(from https://theperpetualsaturday.com/kellies-castle/)
14:47:35	16045/16045	------	200	untouched ('')	image/jpeg	etag:%223ead-61a05c48-da7d7f9b3afb1fd2;;;%22	https://theperpetualsaturday.com/wp-content/uploads/2019/11/authorpic-300x300.jpg	C:/My%20Web%20Sites/The%20Perpetual%20Sunday/theperpetualsaturday.com/wp-content/uploads/2019/11/authorpic-300x300.jpg	(from https://theperpetualsaturday.com/kellies-castle/)
14:47:35	11256/11256	------	200	untouched ('OK')	text/css	etag:%222bf8-619f55b5-327990ad05c3aeb8;gz%22	https://theperpetualsaturday.com/wp-includes/js/mediaelement/mediaelementplayer-legacy.min.css?ver=4.2.17	C:/My%20Web%20Sites/The%20Perpetual%20Sunday/theperpetualsaturday.com/wp-includes/js/mediaelement/mediaelementplayer-legacy.min1f61.css	(from https://theperpetualsaturday.com/kellies-castle/)
14:47:35	4186/4186	------	200	untouched ('OK')	text/css	etag:%22105a-619f55b5-ad6892281392712c;gz%22	https://theperpetualsaturday.com/wp-includes/js/mediaelement/wp-mediaelement.min.css?ver=6.7.1	C:/My%20Web%20Sites/The%20Perpetual%20Sunday/theperpetualsaturday.com/wp-includes/js/mediaelement/wp-mediaelement.min9704.css	(from https://theperpetualsaturday.com/kellies-castle/)
14:47:35	6840/6840	------	200	untouched ('OK')	application/x-javascript	etag:%221ab8-675b1104-f9fe128dd19f9761;gz%22	https://theperpetualsaturday.com/wp-content/themes/pressbook/js/script.min.js?ver=2.1.1	C:/My%20Web%20Sites/The%20Perpetual%20Sunday/theperpetualsaturday.com/wp-content/themes/pressbook/js/script.mine1fc.js	(from https://theperpetualsaturday.com/kellies-castle/)
14:47:35	3026/3026	------	200	untouched ('OK')	application/x-javascript	etag:%22bd2-67346fd4-4fcd1db2a7dba135;gz%22	https://theperpetualsaturday.com/wp-includes/js/comment-reply.min.js?ver=6.7.1	C:/My%20Web%20Sites/The%20Perpetual%20Sunday/theperpetualsaturday.com/wp-includes/js/comment-reply.min9704.js	(from https://theperpetualsaturday.com/kellies-castle/)
14:47:35	11388/11388	------	200	untouched ('OK')	application/x-javascript	etag:%222c7c-673c58e1-b45b4a0c79c05934;gz%22	https://theperpetualsaturday.com/wp-content/plugins/akismet/_inc/akismet-frontend.js?ver=1732008161	C:/My%20Web%20Sites/The%20Perpetual%20Sunday/theperpetualsaturday.com/wp-content/plugins/akismet/_inc/akismet-frontend06b2.js	(from https://theperpetualsaturday.com/kellies-castle/)
14:47:35	87553/87553	------	200	untouched ('OK')	application/x-javascript	etag:%2215601-654aaaaf-25ac1c8e6f1392bf;gz%22	https://theperpetualsaturday.com/wp-includes/js/jquery/jquery.min.js?ver=3.7.1	C:/My%20Web%20Sites/The%20Perpetual%20Sunday/theperpetualsaturday.com/wp-includes/js/jquery/jquery.minf43b.js	(from https://theperpetualsaturday.com/kellies-castle/)
14:47:35	13577/13577	------	200	untouched ('OK')	application/x-javascript	etag:%223509-64d2b248-c7c5b4761f19ba13;gz%22	https://theperpetualsaturday.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1	C:/My%20Web%20Sites/The%20Perpetual%20Sunday/theperpetualsaturday.com/wp-includes/js/jquery/jquery-migrate.min5589.js	(from https://theperpetualsaturday.com/kellies-castle/)
14:47:36	158005/158005	------	200	untouched ('OK')	application/x-javascript	etag:%2226935-636236e2-60893e67ee6cc59;gz%22	https://theperpetualsaturday.com/wp-includes/js/mediaelement/mediaelement-and-player.min.js?ver=4.2.17	C:/My%20Web%20Sites/The%20Perpetual%20Sunday/theperpetualsaturday.com/wp-includes/js/mediaelement/mediaelement-and-player.min1f61.js	(from https://theperpetualsaturday.com/kellies-castle/)
14:47:36	1191/1191	------	200	untouched ('OK')	application/x-javascript	etag:%224a7-628d4d4a-b843b544004155f3;gz%22	https://theperpetualsaturday.com/wp-includes/js/mediaelement/mediaelement-migrate.min.js?ver=6.7.1	C:/My%20Web%20Sites/The%20Perpetual%20Sunday/theperpetualsaturday.com/wp-includes/js/mediaelement/mediaelement-migrate.min9704.js	(from https://theperpetualsaturday.com/kellies-castle/)
14:47:36	1107/1107	------	200	untouched ('OK')	application/x-javascript	etag:%22453-6424ac60-26af78bd2043c255;gz%22	https://theperpetualsaturday.com/wp-includes/js/mediaelement/wp-mediaelement.min.js?ver=6.7.1	C:/My%20Web%20Sites/The%20Perpetual%20Sunday/theperpetualsaturday.com/wp-includes/js/mediaelement/wp-mediaelement.min9704.js	(from https://theperpetualsaturday.com/kellies-castle/)
14:47:36	6464/6464	------	200	untouched ('OK')	application/x-javascript	etag:%221940-619f55b5-156889ae2248150d;gz%22	https://theperpetualsaturday.com/wp-includes/js/mediaelement/renderers/vimeo.min.js?ver=4.2.17	C:/My%20Web%20Sites/The%20Perpetual%20Sunday/theperpetualsaturday.com/wp-includes/js/mediaelement/renderers/vimeo.min1f61.js	(from https://theperpetualsaturday.com/kellies-castle/)
14:47:36	30444/30444	------	200	untouched ('')	font/woff2	etag:%2276ec-6571460d-69458776bc7d89c0;;;%22	https://theperpetualsaturday.com/wp-content/fonts/raleway/1Ptsg8zYS_SKggPNyCg4QIFqPfE.woff2	C:/My%20Web%20Sites/The%20Perpetual%20Sunday/theperpetualsaturday.com/wp-content/fonts/raleway/1Ptsg8zYS_SKggPNyCg4QIFqPfE.html	(from https://theperpetualsaturday.com/wp-content/fonts/146750c221c8190b66b4cc5b311d841c.css)
14:47:36	25944/25944	------	200	untouched ('')	font/woff2	etag:%226558-6571460d-6035ea30fcbc5a28;;;%22	https://theperpetualsaturday.com/wp-content/fonts/raleway/1Ptsg8zYS_SKggPNyCg4SYFqPfE.woff2	C:/My%20Web%20Sites/The%20Perpetual%20Sunday/theperpetualsaturday.com/wp-content/fonts/raleway/1Ptsg8zYS_SKggPNyCg4SYFqPfE.html	(from https://theperpetualsaturday.com/wp-content/fonts/146750c221c8190b66b4cc5b311d841c.css)
14:47:36	11676/11676	------	200	untouched ('')	font/woff2	etag:%222d9c-6571460d-fc304ee1b5972c5c;;;%22	https://theperpetualsaturday.com/wp-content/fonts/raleway/1Ptsg8zYS_SKggPNyCg4QoFqPfE.woff2	C:/My%20Web%20Sites/The%20Perpetual%20Sunday/theperpetualsaturday.com/wp-content/fonts/raleway/1Ptsg8zYS_SKggPNyCg4QoFqPfE.html	(from https://theperpetualsaturday.com/wp-content/fonts/146750c221c8190b66b4cc5b311d841c.css)
14:47:36	32868/32868	------	200	untouched ('')	font/woff2	etag:%228064-6571460d-fbff66b7304ede1e;;;%22	https://theperpetualsaturday.com/wp-content/fonts/raleway/1Ptsg8zYS_SKggPNyCg4Q4FqPfE.woff2	C:/My%20Web%20Sites/The%20Perpetual%20Sunday/theperpetualsaturday.com/wp-content/fonts/raleway/1Ptsg8zYS_SKggPNyCg4Q4FqPfE.html	(from https://theperpetualsaturday.com/wp-content/fonts/146750c221c8190b66b4cc5b311d841c.css)
14:47:36	50400/50400	------	200	untouched ('')	font/woff2	etag:%22c4e0-6571460d-e44d2a129ef2c7d8;;;%22	https://theperpetualsaturday.com/wp-content/fonts/raleway/1Ptsg8zYS_SKggPNyCg4TYFq.woff2	C:/My%20Web%20Sites/The%20Perpetual%20Sunday/theperpetualsaturday.com/wp-content/fonts/raleway/1Ptsg8zYS_SKggPNyCg4TYFq.html	(from https://theperpetualsaturday.com/wp-content/fonts/146750c221c8190b66b4cc5b311d841c.css)
14:47:36	26788/26788	------	200	untouched ('')	font/woff2	etag:%2268a4-6571460d-555b30f777a8b009;;;%22	https://theperpetualsaturday.com/wp-content/fonts/raleway/1Ptug8zYS_SKggPNyCAIT5lu.woff2	C:/My%20Web%20Sites/The%20Perpetual%20Sunday/theperpetualsaturday.com/wp-content/fonts/raleway/1Ptug8zYS_SKggPNyCAIT5lu.html	(from https://theperpetualsaturday.com/wp-content/fonts/146750c221c8190b66b4cc5b311d841c.css)
14:47:36	25828/25828	------	200	untouched ('')	font/woff2	etag:%2264e4-6571460d-e2abaa7895ed51e2;;;%22	https://theperpetualsaturday.com/wp-content/fonts/raleway/1Ptug8zYS_SKggPNyCkIT5lu.woff2	C:/My%20Web%20Sites/The%20Perpetual%20Sunday/theperpetualsaturday.com/wp-content/fonts/raleway/1Ptug8zYS_SKggPNyCkIT5lu.html	(from https://theperpetualsaturday.com/wp-content/fonts/146750c221c8190b66b4cc5b311d841c.css)
14:47:36	11176/11176	------	200	untouched ('')	font/woff2	etag:%222ba8-6571460d-7f2e880b0041123c;;;%22	https://theperpetualsaturday.com/wp-content/fonts/raleway/1Ptug8zYS_SKggPNyCIIT5lu.woff2	C:/My%20Web%20Sites/The%20Perpetual%20Sunday/theperpetualsaturday.com/wp-content/fonts/raleway/1Ptug8zYS_SKggPNyCIIT5lu.html	(from https://theperpetualsaturday.com/wp-content/fonts/146750c221c8190b66b4cc5b311d841c.css)
14:47:36	30744/30744	------	200	untouched ('')	font/woff2	etag:%227818-6571460d-e88d864cf19728be;;;%22	https://theperpetualsaturday.com/wp-content/fonts/raleway/1Ptug8zYS_SKggPNyCMIT5lu.woff2	C:/My%20Web%20Sites/The%20Perpetual%20Sunday/theperpetualsaturday.com/wp-content/fonts/raleway/1Ptug8zYS_SKggPNyCMIT5lu.html	(from https://theperpetualsaturday.com/wp-content/fonts/146750c221c8190b66b4cc5b311d841c.css)
14:47:36	48208/48208	------	200	untouched ('')	font/woff2	etag:%22bc50-6571460d-3b752f2d88a21665;;;%22	https://theperpetualsaturday.com/wp-content/fonts/raleway/1Ptug8zYS_SKggPNyC0ITw.woff2	C:/My%20Web%20Sites/The%20Perpetual%20Sunday/theperpetualsaturday.com/wp-content/fonts/raleway/1Ptug8zYS_SKggPNyC0ITw.html	(from https://theperpetualsaturday.com/wp-content/fonts/146750c221c8190b66b4cc5b311d841c.css)
14:47:36	1028/1028	------	200	untouched ('')	font/woff2	etag:%22404-6571460d-4b2a422b515e4eae;;;%22	https://theperpetualsaturday.com/wp-content/fonts/source-sans-pro/6xK1dSBYKcSV-LCoeQqfX1RYOo3qPZ7qsDJT9g.woff2	C:/My%20Web%20Sites/The%20Perpetual%20Sunday/theperpetualsaturday.com/wp-content/fonts/source-sans-pro/6xK1dSBYKcSV-LCoeQqfX1RYOo3qPZ7qsDJT9g.html	(from https://theperpetualsaturday.com/wp-content/fonts/146750c221c8190b66b4cc5b311d841c.css)
14:47:36	1036/1036	------	200	untouched ('')	font/woff2	etag:%2240c-6571460d-770acf8ccfebb7f5;;;%22	https://theperpetualsaturday.com/wp-content/fonts/source-sans-pro/6xK1dSBYKcSV-LCoeQqfX1RYOo3qPZ7jsDJT9g.woff2	C:/My%20Web%20Sites/The%20Perpetual%20Sunday/theperpetualsaturday.com/wp-content/fonts/source-sans-pro/6xK1dSBYKcSV-LCoeQqfX1RYOo3qPZ7jsDJT9g.html	(from https://theperpetualsaturday.com/wp-content/fonts/146750c221c8190b66b4cc5b311d841c.css)
14:47:36	908/908	------	200	untouched ('')	font/woff2	etag:%2238c-6571460d-fd31235257430c1;;;%22	https://theperpetualsaturday.com/wp-content/fonts/source-sans-pro/6xK1dSBYKcSV-LCoeQqfX1RYOo3qPZ7rsDJT9g.woff2	C:/My%20Web%20Sites/The%20Perpetual%20Sunday/theperpetualsaturday.com/wp-content/fonts/source-sans-pro/6xK1dSBYKcSV-LCoeQqfX1RYOo3qPZ7rsDJT9g.html	(from https://theperpetualsaturday.com/wp-content/fonts/146750c221c8190b66b4cc5b311d841c.css)
14:47:36	1212/1212	------	200	untouched ('')	font/woff2	etag:%224bc-6571460d-970f82fb1245ce2;;;%22	https://theperpetualsaturday.com/wp-content/fonts/source-sans-pro/6xK1dSBYKcSV-LCoeQqfX1RYOo3qPZ7ksDJT9g.woff2	C:/My%20Web%20Sites/The%20Perpetual%20Sunday/theperpetualsaturday.com/wp-content/fonts/source-sans-pro/6xK1dSBYKcSV-LCoeQqfX1RYOo3qPZ7ksDJT9g.html	(from https://theperpetualsaturday.com/wp-content/fonts/146750c221c8190b66b4cc5b311d841c.css)
14:47:36	5736/5736	------	200	untouched ('')	font/woff2	etag:%221668-6571460d-4def7f6d90de42a3;;;%22	https://theperpetualsaturday.com/wp-content/fonts/source-sans-pro/6xK1dSBYKcSV-LCoeQqfX1RYOo3qPZ7osDJT9g.woff2	C:/My%20Web%20Sites/The%20Perpetual%20Sunday/theperpetualsaturday.com/wp-content/fonts/source-sans-pro/6xK1dSBYKcSV-LCoeQqfX1RYOo3qPZ7osDJT9g.html	(from https://theperpetualsaturday.com/wp-content/fonts/146750c221c8190b66b4cc5b311d841c.css)
14:47:36	19612/19612	------	200	untouched ('')	font/woff2	etag:%224c9c-6571460d-f79e28cc7c8f5e4a;;;%22	https://theperpetualsaturday.com/wp-content/fonts/source-sans-pro/6xK1dSBYKcSV-LCoeQqfX1RYOo3qPZ7psDJT9g.woff2	C:/My%20Web%20Sites/The%20Perpetual%20Sunday/theperpetualsaturday.com/wp-content/fonts/source-sans-pro/6xK1dSBYKcSV-LCoeQqfX1RYOo3qPZ7psDJT9g.html	(from https://theperpetualsaturday.com/wp-content/fonts/146750c221c8190b66b4cc5b311d841c.css)
14:47:36	14160/14160	------	200	untouched ('')	font/woff2	etag:%223750-6571460d-d7e513d8ae3c976e;;;%22	https://theperpetualsaturday.com/wp-content/fonts/source-sans-pro/6xK1dSBYKcSV-LCoeQqfX1RYOo3qPZ7nsDI.woff2	C:/My%20Web%20Sites/The%20Perpetual%20Sunday/theperpetualsaturday.com/wp-content/fonts/source-sans-pro/6xK1dSBYKcSV-LCoeQqfX1RYOo3qPZ7nsDI.html	(from https://theperpetualsaturday.com/wp-content/fonts/146750c221c8190b66b4cc5b311d841c.css)
14:47:36	1108/1108	------	200	untouched ('')	font/woff2	etag:%22454-6571460d-dbd9b41295720377;;;%22	https://theperpetualsaturday.com/wp-content/fonts/source-sans-pro/6xKwdSBYKcSV-LCoeQqfX1RYOo3qPZY4lCdh18Smxg.woff2	C:/My%20Web%20Sites/The%20Perpetual%20Sunday/theperpetualsaturday.com/wp-content/fonts/source-sans-pro/6xKwdSBYKcSV-LCoeQqfX1RYOo3qPZY4lCdh18Smxg.html	(from https://theperpetualsaturday.com/wp-content/fonts/146750c221c8190b66b4cc5b311d841c.css)
